2017  86 19 20     4.48     5.31   649.50    247567.0    3.38   -3.76   -7.25
2017  86 19 25     4.77     5.62   651.50    298552.0    3.06   -3.22   -7.68
2017  86 19 30     4.11     5.05   637.40    215714.0    5.12   -1.52   -6.93
2017  86 19 35     3.98     5.02   630.00    208063.0    3.94   -1.25   -5.85
2017  86 19 40     4.00     4.90   638.80    211536.0    4.34   -0.41   -5.01
2017  86 19 45     3.92     4.76   641.10    207650.0    5.62   -0.65   -6.02
2017  86 19 50     4.38     5.29   643.60    248375.0    5.36   -1.10   -6.72
2017  86 19 55     4.32     5.23   642.60    220415.0    5.47    0.65   -5.12
2017  86 20  0     4.12     5.10   635.30    236034.0    5.95   -5.27   -1.55
2017  86 20  5     3.84     4.74   635.90    259062.0    6.14   -6.19   -0.78
2017  86 20 10     4.24     5.09   644.90    291194.0    4.61   -7.10    0.91
2017  86 20 15     4.08     4.83   649.30    256874.0    3.88   -7.89    0.62
2017  86 20 20     4.21     5.13   640.40    270780.0    5.60   -6.26   -0.27
2017  86 20 25     4.87     5.93   640.90    314649.0    4.65   -1.17   -2.91
2017  86 20 30     4.81     5.52   660.30    345960.0    2.95   -1.67   -1.05
2017  86 20 35     5.31     6.17   655.90    384359.0    4.05   -5.88    0.77
2017  86 20 40     5.49     5.96   678.90    366191.0    0.33   -7.36    0.82
2017  86 20 45     4.83     5.23   680.30    271241.0    2.78   -6.38    0.61
2017  86 20 50     5.28     5.93   667.30    391293.0    3.43   -5.09   -0.79
2017  86 20 55     5.33     6.07   662.30    396361.0    4.01   -2.57   -3.54
2017  86 21  0     5.37     6.26   654.60    445045.0    4.28   -4.58   -2.39
2017  86 21  5     5.42     6.03   670.20    367415.0    2.23   -2.28   -4.36
2017  86 21 10     5.47     6.34   656.90    364701.0    3.75   -4.25   -2.80
2017  86 21 15     5.05     6.02   647.40    310415.0    5.09   -1.94   -4.81
2017  86 21 20     5.05     5.95   651.10    395602.0    4.16   -3.37   -5.02
2017  86 21 25     5.29     6.11   658.30    363111.0    2.65   -1.22   -6.54
2017  86 21 30     5.03     5.87   655.00    339185.0    3.62   -1.57   -4.65
2017  86 21 35     5.17     6.05   653.60    290423.0    5.23   -1.55   -3.98
2017  86 21 40     4.98     6.13   637.50    248880.0    6.51   -5.23    0.16
2017  86 21 45     5.19     6.28   643.60    296207.0    6.50   -4.36    0.27
2017  86 21 50     4.86     6.14   629.10    255466.0    7.58   -3.10   -1.21
2017  86 21 55     4.97     6.07   640.70    243440.0    5.84   -4.79    1.25
2017  86 22  0     5.06     5.99   650.70    277056.0    3.55   -5.13   -0.53
2017  86 22  5     5.20     6.00   659.10    290891.0    4.40   -4.64    6.40
2017  86 22 10     5.31     6.21   654.10    312714.0    3.17   -5.54    4.37
2017  86 22 15     5.42     6.14   667.00    272742.0    5.27   -4.38    0.39
2017  86 22 20     5.89     7.16   641.50    342808.0    6.85   -1.83    0.34
2017  86 22 25     5.90     6.33   682.50    339973.0    0.33   -4.18    5.61
2017  86 22 30     5.72     6.42   667.60    334014.0    2.88   -4.75    5.45
2017  86 22 35     5.42     6.34   653.80    330974.0    5.13   -2.74    3.11
2017  86 22 40     5.43     6.60   641.40    328441.0    5.68   -3.85    1.46
